,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,item,condition,sentence,target,alternative,(lstm 0 at word 1),(lstm 0 at word 2),(lstm 0 at word 3),(lstm 0 at word 4),(lstm 0 at word 5),(lstm 0 at word 6),(lstm 0 at word 7),(lstm 0 at word 8),(lstm 0 at word 9),(lstm 0 at word 10),(lstm 1 at word 1),(lstm 1 at word 2),(lstm 1 at word 3),(lstm 1 at word 4),(lstm 1 at word 5),(lstm 1 at word 6),(lstm 1 at word 7),(lstm 1 at word 8),(lstm 1 at word 9),(lstm 1 at word 10),(lstm 2 at word 1),(lstm 2 at word 2),(lstm 2 at word 3),(lstm 2 at word 4),(lstm 2 at word 5),(lstm 2 at word 6),(lstm 2 at word 7),(lstm 2 at word 8),(lstm 2 at word 9),(lstm 2 at word 10),(lstm 3 at word 1),(lstm 3 at word 2),(lstm 3 at word 3),(lstm 3 at word 4),(lstm 3 at word 5),(lstm 3 at word 6),(lstm 3 at word 7),(lstm 3 at word 8),(lstm 3 at word 9),(lstm 3 at word 10),(lstm 4 at word 1),(lstm 4 at word 2),(lstm 4 at word 3),(lstm 4 at word 4),(lstm 4 at word 5),(lstm 4 at word 6),(lstm 4 at word 7),(lstm 4 at word 8),(lstm 4 at word 9),(lstm 4 at word 10),rnng 0 correct (surprisal),rnng 1 correct (surprisal),rnng 2 correct (surprisal),rnng 3 correct (surprisal),rnng 4 correct (surprisal),lstm 0 (surprisal),lstm 1 (surprisal),lstm 2 (surprisal),lstm 3 (surprisal),lstm 4 (surprisal)
22,22,22,22,WagersBaseline_5_PG,PG,the product names probably were tested on a number of focus groups before being selected by the prominent advertising firm,-1,-1,8.088829040527344,8.556453704833984,10.052876472473145,5.219725608825684,7.734528541564941,3.5321598052978516,2.677483558654785,3.9119386672973633,0.023838043212890625,13.173470497131348,8.318733215332031,8.330869674682617,9.771860122680664,4.144401550292969,8.431976318359375,2.9489078521728516,2.7338132858276367,3.3808536529541016,0.03386497497558594,14.76869010925293,8.333840370178223,8.48465633392334,10.327342987060547,5.55352783203125,8.563948631286621,3.6500844955444336,2.848398208618164,3.791229248046875,0.008970260620117188,13.206879615783691,8.105916976928711,8.697044372558594,9.971187591552734,5.599269866943359,8.415413856506348,3.207134246826172,2.2678728103637695,3.9396495819091797,0.0049915313720703125,15.01129150390625,7.964844703674316,8.564160346984863,10.31193733215332,5.167146682739258,8.560112953186035,2.985751152038574,2.2102298736572266,3.6159934997558594,0.014719009399414062,13.815579414367676,158.246,157.274,161.991,157.708,156.105,105.37572240829468,102.68937492370605,109.79497814178467,105.57140445709229,107.67609691619873
23,23,23,23,WagersBaseline_5_PU,PU,the product names probably was tested on a number of focus groups before being selected by the prominent advertising firm,-1,-1,8.088829040527344,8.556453704833984,10.052876472473145,7.726024150848389,7.92851448059082,3.3733510971069336,2.5983686447143555,4.004201889038086,0.026094436645507812,13.170023918151855,8.318733215332031,8.330869674682617,9.771860122680664,5.340433120727539,8.323488235473633,2.866335868835449,2.651172637939453,3.6061086654663086,0.033290863037109375,14.906173706054688,8.333840370178223,8.48465633392334,10.327342987060547,6.825308799743652,8.461628913879395,3.7738075256347656,2.659717559814453,3.9169015884399414,0.008813858032226562,13.177680015563965,8.105916976928711,8.697044372558594,9.971187591552734,6.362967491149902,8.188677787780762,3.091437339782715,2.2781524658203125,3.9184303283691406,0.0054149627685546875,14.75952434539795,7.964844703674316,8.564160346984863,10.31193733215332,7.85719108581543,8.643257141113281,2.8938465118408203,2.1747055053710938,3.4849185943603516,0.012180328369140625,13.828426361083984,158.124,157.356,161.634,163.19899999999996,154.721,107.69989442825317,103.81358623504639,110.93577575683594,105.66644096374512,110.028244972229
24,24,24,24,WagersBaseline_6_SG,SG,the shocking crime doubtlessly was a reflection of both the desperation of the population and the failure of law and order in the wartorn country,-1,-1,12.477359771728516,7.405951499938965,5.407636642456055,4.452136039733887,2.437930107116699,6.849235534667969,0.15633201599121094,5.920564651489258,0.9338703155517578,10.478677749633789,12.169026374816895,7.716031551361084,5.077336311340332,4.668973922729492,2.431399345397949,7.51762580871582,0.10044670104980469,5.507292747497559,0.8333368301391602,10.372335433959961,12.151636123657227,9.402098655700684,5.309549331665039,4.534668922424316,2.5056867599487305,7.072793960571289,0.28961181640625,6.198821067810059,0.925227165222168,9.969596862792969,12.21287727355957,8.212876319885254,5.2913312911987305,4.648348808288574,2.1604652404785156,6.454275608062744,0.17745018005371094,6.249761581420898,1.0624303817749023,9.576202392578125,12.115601539611816,7.919602394104004,5.513150215148926,4.978083610534668,2.175631523132324,6.683045387268066,0.18014144897460938,5.728979110717773,0.9964103698730469,10.097700119018555,144.834,142.315,140.23,143.404,141.155,98.73637771606445,101.00102376937866,99.48635149002075,94.29558420181274,102.19309902191162
25,25,25,25,WagersBaseline_6_SU,SU,the shocking crime doubtlessly were a reflection of both the desperation of the population and the failure of law and order in the wartorn country,-1,-1,12.477359771728516,7.405951499938965,5.407636642456055,5.541930675506592,3.7530479431152344,6.801608562469482,0.11699867248535156,5.773466110229492,0.9277477264404297,10.480903625488281,12.169026374816895,7.716031551361084,5.077336311340332,5.510244369506836,3.359684944152832,7.431661128997803,0.07274627685546875,5.474301338195801,0.8351860046386719,10.417951583862305,12.151636123657227,9.402098655700684,5.309549331665039,6.061169147491455,3.9145116806030273,6.832770824432373,0.1790752410888672,6.184160232543945,0.9836606979370117,9.875798225402832,12.21287727355957,8.212876319885254,5.2913312911987305,6.246217250823975,3.3095788955688477,6.713830471038818,0.1586437225341797,6.049404144287109,1.0797843933105469,9.530656814575195,12.115601539611816,7.919602394104004,5.513150215148926,5.593390464782715,3.4106903076171875,6.823689937591553,0.14461135864257812,5.583559036254883,0.9777402877807617,10.147836685180664,148.26,146.947,142.61700000000005,149.216,144.089,100.71600723266602,102.64338445663452,102.06881666183472,97.08654880523682,103.9312539100647
26,26,26,26,WagersBaseline_6_PG,PG,the shocking crimes doubtlessly were a reflection of both the desperation of the population and the failure of law and order in the wartorn country,-1,-1,12.477359771728516,8.759404182434082,6.423576354980469,5.029129981994629,5.518702507019043,7.3137102127075195,0.12487602233886719,5.79222297668457,0.9921970367431641,10.752496719360352,12.169026374816895,9.151540756225586,5.579398155212402,4.217686653137207,4.103046417236328,8.203399658203125,0.08505630493164062,5.697869300842285,0.867274284362793,10.58489990234375,12.151636123657227,11.225166320800781,5.960930824279785,3.9162817001342773,4.640206336975098,7.078689098358154,0.18596458435058594,6.339007377624512,1.0037145614624023,9.90102767944336,12.21287727355957,9.584808349609375,6.090527534484863,4.381122589111328,3.6507225036621094,6.910458564758301,0.13544273376464844,6.17255973815918,1.1023931503295898,9.858381271362305,12.115601539611816,9.285758972167969,6.132846832275391,4.684203147888184,4.477954864501953,7.474398612976074,0.1760578155517578,5.9759626388549805,1.0675745010375977,10.444230079650879,146.872,150.545,142.072,149.262,143.999,104.62289571762085,105.11464643478394,102.89419555664062,97.89794588088989,106.78243350982666
27,27,27,27,WagersBaseline_6_PU,PU,the shocking crimes doubtlessly was a reflection of both the desperation of the population and the failure of law and order in the wartorn country,-1,-1,12.477359771728516,8.759404182434082,6.423576354980469,3.8219451904296875,3.9149169921875,7.094930648803711,0.14475631713867188,5.748058319091797,0.980402946472168,10.697904586791992,12.169026374816895,9.151540756225586,5.579398155212402,4.33785343170166,3.048478126525879,8.615931510925293,0.11378097534179688,5.872772216796875,0.8646697998046875,10.459272384643555,12.151636123657227,11.225166320800781,5.960930824279785,3.2356433868408203,3.261930465698242,7.78079891204834,0.2754840850830078,6.316351890563965,0.9694118499755859,10.017341613769531,12.21287727355957,9.584808349609375,6.090527534484863,3.26251220703125,2.4645280838012695,7.33148193359375,0.17639732360839844,6.33872127532959,1.0496225357055664,9.864688873291016,12.115601539611816,9.285758972167969,6.132846832275391,4.583501815795898,3.100341796875,8.274117469787598,0.2578582763671875,6.042490005493164,0.9832439422607422,10.417724609375,149.986,146.516,143.952,149.245,144.55200000000005,101.70323944091797,104.55385446548462,101.90546894073486,96.17771100997925,106.3746509552002
28,28,28,28,WagersBaseline_7_SG,SG,"the major defect likely was unknown to consumers and government regulators, although the company executives had been aware of the issue for years",-1,-1,6.850291728973389,11.259378433227539,10.027497291564941,5.199777603149414,7.8360114097595215,2.840526580810547,7.3868513107299805,2.7724523544311523,7.106290817260742,5.647562026977539,7.0529632568359375,10.716033935546875,9.7127103805542,5.452512741088867,7.579662322998047,3.1262893676757812,8.144441604614258,2.7488603591918945,7.104761600494385,5.988551139831543,6.871936798095703,10.39657211303711,11.464229583740234,5.419045448303223,6.903221607208252,3.038412094116211,8.193416595458984,2.869598388671875,6.800106048583984,5.332448959350586,6.9561262130737305,10.372396469116211,10.460379600524902,4.9431304931640625,7.813799858093262,3.0501832962036133,7.119974136352539,3.6418495178222656,6.873180866241455,6.635319709777832,6.76322078704834,10.509822845458984,9.850674629211426,6.070072174072266,6.673659324645996,2.319215774536133,7.617424964904785,3.3360347747802734,6.827026844024658,6.380080223083496,145.15200000000004,143.085,149.475,145.308,142.69299999999996,114.39907169342041,114.39482355117798,114.24954843521118,115.58837366104126,114.68051290512085
29,29,29,29,WagersBaseline_7_SU,SU,"the major defect likely were unknown to consumers and government regulators, although the company executives had been aware of the issue for years",-1,-1,6.850291728973389,11.259378433227539,10.027497291564941,7.10697603225708,7.601383686065674,2.751662254333496,7.3637895584106445,2.7947092056274414,7.147202014923096,5.562234878540039,7.0529632568359375,10.716033935546875,9.7127103805542,8.678142547607422,7.672907829284668,3.218010902404785,7.969436168670654,2.7197647094726562,7.064080238342285,5.997631072998047,6.871936798095703,10.39657211303711,11.464229583740234,7.526906967163086,6.7102251052856445,2.910013198852539,7.835085868835449,2.750965118408203,6.8094329833984375,5.248931884765625,6.9561262130737305,10.372396469116211,10.460379600524902,7.800594806671143,7.0571088790893555,2.979731559753418,7.10275411605835,3.518169403076172,6.8150506019592285,6.521807670593262,6.76322078704834,10.509822845458984,9.850674629211426,8.32090950012207,6.643671989440918,2.144102096557617,7.622842788696289,3.309009552001953,6.875762462615967,6.4198455810546875,143.329,143.421,155.261,143.769,145.648,115.98851490020752,117.74401044845581,115.6919469833374,117.42003965377808,116.90428590774536
30,30,30,30,WagersBaseline_7_PG,PG,"the major defects likely were unknown to consumers and government regulators, although the company executives had been aware of the issue for years",-1,-1,6.850291728973389,9.965694427490234,10.281848907470703,5.029240608215332,7.614165782928467,2.719794273376465,7.216323375701904,2.7569541931152344,6.994041919708252,5.589907646179199,7.0529632568359375,9.740126609802246,9.415283203125,6.120753288269043,8.857973098754883,2.9822263717651367,7.991448879241943,2.6721372604370117,7.102294921875,5.959166526794434,6.871936798095703,9.424945831298828,11.043890953063965,6.251152038574219,7.498933792114258,2.9260120391845703,7.682316780090332,2.6598854064941406,6.7938995361328125,5.2810211181640625,6.9561262130737305,9.367660522460938,9.843729972839355,5.859515190124512,7.413662910461426,2.8869972229003906,6.770387172698975,3.3531627655029297,6.982029914855957,6.562722206115723,6.76322078704834,9.91318416595459,9.87520694732666,5.304753303527832,6.365802764892578,2.5207271575927734,7.560405731201172,3.1905317306518555,6.774184703826904,6.508707046508789,140.063,140.91,143.63299999999995,146.297,142.588,112.23948574066162,114.65981531143188,113.663498878479,113.79838418960571,113.37977075576782
31,31,31,31,WagersBaseline_7_PU,PU,"the major defects likely was unknown to consumers and government regulators, although the company executives had been aware of the issue for years",-1,-1,6.850291728973389,9.965694427490234,10.281848907470703,6.830207824707031,7.679262638092041,2.9612817764282227,7.268136978149414,2.725187301635742,6.994081974029541,5.696660041809082,7.0529632568359375,9.740126609802246,9.415283203125,7.327695846557617,8.901962280273438,2.98122501373291,8.160140037536621,2.701371192932129,7.10696268081665,5.961024284362793,6.871936798095703,9.424945831298828,11.043890953063965,7.84995174407959,7.332427024841309,3.131471633911133,8.043651580810547,2.7686262130737305,6.788804054260254,5.38349723815918,6.9561262130737305,9.367660522460938,9.843729972839355,7.258432388305664,7.907566070556641,3.0852394104003906,6.764237403869629,3.4744319915771484,6.9868669509887695,6.710444450378418,6.76322078704834,9.91318416595459,9.87520694732666,8.207993507385254,6.348679542541504,2.6310558319091797,7.521988391876221,3.2029762268066406,6.7460246086120605,6.430783271789551,140.316,141.879,143.17700000000005,148.107,141.24,114.54135847091675,115.95927095413208,115.70735168457031,116.06228446960449,116.04779052734375
32,32,32,32,WagersBaseline_8_SG,SG,"the erroneous citation unfortunately was responsible for many wasted hours in the library, but the research assistant eventually realized the error",-1,-1,11.84650707244873,8.499919891357422,13.66874885559082,3.8917551040649414,8.017894744873047,0.1234588623046875,4.910579681396484,12.46831226348877,5.23648738861084,2.250422477722168,11.660683631896973,8.79500961303711,13.875054359436035,4.500136375427246,8.439920425415039,0.07322883605957031,4.614565849304199,12.51036548614502,3.5353450775146484,2.5859785079956055,11.464824676513672,8.145285606384277,14.955578804016113,5.557188987731934,7.418259143829346,0.03356170654296875,5.127189636230469,12.594186782836914,4.115233421325684,1.9545822143554688,11.494778633117676,8.665094375610352,14.010824203491211,4.132864952087402,8.313309669494629,0.08511734008789062,5.360419273376465,11.917896270751953,4.643445014953613,2.6741561889648438,11.667925834655762,8.763296127319336,13.753580093383789,5.906323432922363,9.538263320922852,0.06390190124511719,5.607147216796875,12.329703330993652,3.64261531829834,2.072878837585449,164.535,156.145,163.528,159.9,161.94,118.54252910614014,118.20898914337158,122.92683029174805,121.76620769500732,124.64830350875854
33,33,33,33,WagersBaseline_8_SU,SU,"the erroneous citation unfortunately were responsible for many wasted hours in the library, but the research assistant eventually realized the error",-1,-1,11.84650707244873,8.499919891357422,13.66874885559082,6.082801818847656,8.357712745666504,0.1495361328125,4.796904563903809,12.385407447814941,5.187151908874512,2.245266914367676,11.660683631896973,8.79500961303711,13.875054359436035,6.642821311950684,8.95529556274414,0.0895233154296875,4.657135963439941,12.660717964172363,3.3626928329467773,2.6401586532592773,11.464824676513672,8.145285606384277,14.955578804016113,7.670125484466553,7.962183475494385,0.034515380859375,5.243178367614746,12.614949226379395,4.16407585144043,1.9805707931518555,11.494778633117676,8.665094375610352,14.010824203491211,6.516706466674805,8.351293563842773,0.09636878967285156,5.582610130310059,11.879305839538574,4.705949783325195,2.7401885986328125,11.667925834655762,8.763296127319336,13.753580093383789,9.25045394897461,9.788620948791504,0.06214332580566406,5.477916717529297,12.389450073242188,3.6258010864257812,2.086627960205078,168.487,161.838,166.49400000000003,166.40400000000002,165.628,120.81381464004517,121.1083836555481,125.78786611557007,124.64890098571777,128.21862363815308
34,34,34,34,WagersBaseline_8_PG,PG,"the erroneous citations unfortunately were responsible for many wasted hours in the library, but the research assistant eventually realized the error",-1,-1,11.84650707244873,10.692306518554688,13.427252769470215,4.146703720092773,8.099726676940918,0.12452316284179688,4.492444038391113,12.767422676086426,5.418117523193359,2.2108278274536133,11.660683631896973,10.710308074951172,13.28402328491211,4.095917701721191,8.933199882507324,0.12503433227539062,4.732625961303711,12.171195983886719,3.671156883239746,2.830265998840332,11.464824676513672,10.325586318969727,13.89206600189209,4.804610252380371,8.36022663116455,0.037403106689453125,5.57213020324707,12.282691955566406,4.586602210998535,2.014892578125,11.494778633117676,11.132936477661133,13.723039627075195,5.380820274353027,8.397835731506348,0.09038734436035156,5.451877593994141,12.146209716796875,5.176491737365723,2.7697200775146484,11.667925834655762,11.001510620117188,13.878564834594727,5.088727951049805,8.944464683532715,0.06214332580566406,5.447325706481934,12.308991432189941,3.9295654296875,2.0648460388183594,159.203,155.369,162.539,157.02200000000005,162.066,120.74758338928223,120.54409122467041,124.75072574615479,126.51875734329224,125.54988813400269
35,35,35,35,WagersBaseline_8_PU,PU,"the erroneous citations unfortunately was responsible for many wasted hours in the library, but the research assistant eventually realized the error",-1,-1,11.84650707244873,10.692306518554688,13.427252769470215,4.657025337219238,7.762567520141602,0.10142326354980469,4.550966262817383,12.793662071228027,5.416158676147461,2.2170562744140625,11.660683631896973,10.710308074951172,13.28402328491211,6.115316867828369,8.552289009094238,0.074676513671875,4.559664726257324,12.04505443572998,3.808903694152832,2.759305000305176,11.464824676513672,10.325586318969727,13.89206600189209,6.56894063949585,7.7282562255859375,0.037097930908203125,5.388527870178223,12.275659561157227,4.513136863708496,1.983551025390625,11.494778633117676,11.132936477661133,13.723039627075195,5.399995803833008,8.081055641174316,0.0762176513671875,5.172618865966797,12.11630916595459,5.218616485595703,2.6861820220947266,11.667925834655762,11.001510620117188,13.878564834594727,6.617251396179199,8.727147102355957,0.06863975524902344,5.430224418640137,12.262187957763672,3.8686180114746094,2.03873348236084,163.31,155.575,165.812,158.947,160.744,121.00521898269653,121.74089050292969,125.62991094589233,125.7321548461914,126.66045475006104
36,36,36,36,WagersBaseline_9_SG,SG,"the enormous advertisement typically was visible from almost a mile away, but when it was raining it was harder to see",-1,-1,10.046216011047363,10.0299654006958,10.564945220947266,6.344925880432129,8.320343017578125,2.5201778411865234,8.46558952331543,3.175718307495117,5.5879364013671875,5.41087532043457,9.580243110656738,11.059781074523926,9.698702812194824,5.699382781982422,9.302648544311523,2.8942317962646484,7.895119667053223,3.2522029876708984,3.244513511657715,5.706700325012207,9.804845809936523,10.470788955688477,9.688030242919922,6.786393642425537,7.9452924728393555,2.3296756744384766,8.450709342956543,2.725728988647461,3.8180713653564453,6.106083869934082,9.85089111328125,10.846349716186523,10.41867733001709,5.638026237487793,9.095568656921387,2.4185409545898438,8.653724670410156,2.279306411743164,4.19631290435791,7.011893272399902,9.5669584274292,11.317886352539062,10.61363410949707,5.955870628356934,8.884346008300781,2.092245101928711,7.851683139801025,2.642965316772461,4.264097213745117,6.153629302978516,167.97299999999996,151.166,155.761,147.43,149.666,107.18419885635376,105.64007472991943,103.08319997787476,107.1709451675415,104.8319993019104
37,37,37,37,WagersBaseline_9_SU,SU,"the enormous advertisement typically were visible from almost a mile away, but when it was raining it was harder to see",-1,-1,10.046216011047363,10.0299654006958,10.564945220947266,8.348840713500977,8.298696517944336,2.5083980560302734,8.3688325881958,3.2131223678588867,5.628133773803711,5.469447135925293,9.580243110656738,11.059781074523926,9.698702812194824,7.8106818199157715,9.057097434997559,2.7101669311523438,7.824413776397705,3.2972116470336914,3.172614097595215,5.7564697265625,9.804845809936523,10.470788955688477,9.688030242919922,7.60469913482666,7.869797706604004,2.354985237121582,8.408843994140625,2.821615219116211,3.787008285522461,6.176548004150391,9.85089111328125,10.846349716186523,10.41867733001709,6.768564224243164,8.828888893127441,2.2667226791381836,8.729876518249512,2.449770927429199,4.328344345092773,6.880912780761719,9.5669584274292,11.317886352539062,10.61363410949707,8.739633560180664,8.7184476852417,2.1229848861694336,7.978359222412109,2.7390708923339844,4.4973859786987305,6.095037460327148,171.196,154.642,155.332,151.099,153.872,109.25721549987793,107.39510154724121,104.08431625366211,108.27694511413574,107.9379711151123
38,38,38,38,WagersBaseline_9_PG,PG,"the enormous advertisements typically were visible from almost a mile away, but when it was raining it was harder to see",-1,-1,10.046216011047363,12.247182846069336,9.690664291381836,5.28326416015625,8.08424186706543,2.5416011810302734,8.21339225769043,2.997282028198242,4.872286796569824,5.471919059753418,9.580243110656738,11.426498413085938,9.352273941040039,6.061046600341797,9.345650672912598,2.687530517578125,7.881079196929932,3.2776060104370117,3.347707748413086,5.806924819946289,9.804845809936523,11.967644691467285,9.041215896606445,5.487958908081055,8.337258338928223,2.500429153442383,8.261187553405762,3.1803951263427734,3.9016342163085938,6.165013313293457,9.85089111328125,12.78176212310791,9.208457946777344,5.700883865356445,8.539454460144043,2.3307323455810547,8.680257797241211,2.4360666275024414,4.430312156677246,6.896967887878418,9.5669584274292,12.856193542480469,10.034562110900879,5.579983711242676,8.161184310913086,2.2391433715820312,7.373752593994141,3.0512638092041016,4.599393844604492,6.137751579284668,159.192,143.037,149.99200000000005,140.799,146.011,106.80045318603516,106.7276520729065,103.53140926361084,107.6816930770874,106.18042516708374
39,39,39,39,WagersBaseline_9_PU,PU,"the enormous advertisements typically was visible from almost a mile away, but when it was raining it was harder to see",-1,-1,10.046216011047363,12.247182846069336,9.690664291381836,7.3471574783325195,8.12564468383789,2.5061607360839844,8.257148742675781,2.96124267578125,4.833333969116211,5.452471733093262,9.580243110656738,11.426498413085938,9.352273941040039,8.1412353515625,9.379913330078125,2.8818235397338867,7.979009628295898,3.230173110961914,3.3632030487060547,5.727076530456543,9.804845809936523,11.967644691467285,9.041215896606445,9.717180252075195,8.605134963989258,2.5134334564208984,8.34477424621582,3.198391914367676,4.057903289794922,6.039528846740723,9.85089111328125,12.78176212310791,9.208457946777344,7.332217693328857,8.58332633972168,2.4415502548217773,8.636662483215332,2.259770393371582,4.303536415100098,7.009700775146484,9.5669584274292,12.856193542480469,10.034562110900879,9.170074462890625,8.336344718933105,2.281576156616211,7.177310466766357,3.0552492141723633,4.473522186279297,6.178219795227051,164.882,147.452,152.442,143.92700000000005,145.753,108.61032962799072,108.93492126464844,107.9058256149292,109.18384218215942,109.5921483039856
40,40,40,40,WagersBaseline_10_SG,SG,"the young traitor regrettably was passing information to the enemy through various secret methods, one of which involved hiding notes in the dirty laundry",-1,-1,7.695630073547363,11.888418197631836,4.050779342651367,4.704220771789551,9.042215347290039,9.230778694152832,2.1365795135498047,1.0197429656982422,5.755839824676514,5.293048858642578,7.599091053009033,12.428627014160156,2.978114128112793,4.820891380310059,9.053512573242188,9.915229797363281,3.0278444290161133,0.7051200866699219,6.607519626617432,5.977712631225586,7.5522990226745605,12.282649040222168,3.8040685653686523,4.369370460510254,9.555981636047363,9.232547760009766,1.8235855102539062,0.9644050598144531,6.569867134094238,5.96298885345459,7.852919101715088,12.16250228881836,2.9399232864379883,4.337082862854004,9.086183547973633,8.679298400878906,2.3708696365356445,0.7327432632446289,6.425398826599121,5.184262275695801,7.630338191986084,12.44791030883789,3.856478691101074,5.661477088928223,9.447303771972656,8.503227233886719,1.6895151138305664,1.0381488800048828,6.8270673751831055,5.491550445556641,197.178,192.53,194.795,198.11900000000003,200.445,137.48391485214233,141.91313695907593,138.90553617477417,137.87788772583008,140.19162034988403
41,41,41,41,WagersBaseline_10_SU,SU,"the young traitor regrettably were passing information to the enemy through various secret methods, one of which involved hiding notes in the dirty laundry",-1,-1,7.695630073547363,11.888418197631836,4.050779342651367,7.922752857208252,9.288331031799316,8.038308143615723,2.162595748901367,1.0325298309326172,5.466336250305176,5.31103515625,7.599091053009033,12.428627014160156,2.978114128112793,7.962907791137695,8.461381912231445,8.935844421386719,2.9064254760742188,0.68389892578125,6.333684921264648,5.98027229309082,7.5522990226745605,12.282649040222168,3.8040685653686523,7.603785037994385,9.427499771118164,9.079066276550293,2.020632743835449,1.0831890106201172,6.352774620056152,5.891546249389648,7.852919101715088,12.16250228881836,2.9399232864379883,7.4612650871276855,9.12152099609375,8.379228591918945,2.578826904296875,0.7415962219238281,6.0767669677734375,5.218208312988281,7.630338191986084,12.44791030883789,3.856478691101074,7.591019630432129,8.834506034851074,8.330525398254395,1.8968420028686523,1.1704168319702148,6.524449348449707,5.438860893249512,202.838,194.071,197.871,207.663,201.539,139.22686433792114,142.9163784980774,142.09419584274292,140.2791051864624,141.109703540802
42,42,42,42,WagersBaseline_10_PG,PG,"the young traitors regrettably were passing information to the enemy through various secret methods, one of which involved hiding notes in the dirty laundry",-1,-1,7.695630073547363,12.200801849365234,4.589608192443848,5.231021881103516,9.560603141784668,8.808347702026367,2.3098201751708984,1.1210250854492188,5.209079742431641,5.281924247741699,7.599091053009033,12.393194198608398,4.764162063598633,6.172357082366943,8.211408615112305,9.349096298217773,2.7153749465942383,0.7190694808959961,6.3233642578125,5.762160301208496,7.5522990226745605,12.548988342285156,5.674648284912109,5.6293840408325195,9.010128021240234,9.734583854675293,2.0517616271972656,1.1473188400268555,5.261945724487305,5.829678535461426,7.852919101715088,12.870643615722656,4.028125762939453,6.174750328063965,9.120911598205566,8.727252006530762,2.4266738891601562,0.6392765045166016,5.377833366394043,5.43959903717041,7.630338191986084,12.965108871459961,5.228833198547363,6.217132091522217,9.169899940490723,8.868881225585938,1.9068307876586914,1.322667121887207,5.951003074645996,5.544192314147949,196.043,195.733,192.565,196.46400000000003,197.749,138.02762174606323,141.84264945983887,141.31758642196655,139.27051210403442,141.6955442428589
43,43,43,43,WagersBaseline_10_PU,PU,"the young traitors regrettably was passing information to the enemy through various secret methods, one of which involved hiding notes in the dirty laundry",-1,-1,7.695630073547363,12.200801849365234,4.589608192443848,4.971517562866211,9.043004035949707,9.87015151977539,2.3566417694091797,1.0894641876220703,5.393881797790527,5.269051551818848,7.599091053009033,12.393194198608398,4.764162063598633,5.351808547973633,8.670696258544922,10.456716537475586,2.774205207824707,0.7088718414306641,6.582752227783203,5.812970161437988,7.5522990226745605,12.548988342285156,5.674648284912109,5.080305099487305,9.127346992492676,9.824333190917969,1.8301172256469727,1.0631952285766602,5.372064590454102,5.914715766906738,7.852919101715088,12.870643615722656,4.028125762939453,5.84760856628418,8.830047607421875,8.81431770324707,2.3701133728027344,0.641265869140625,5.6259660720825195,5.411999702453613,7.630338191986084,12.965108871459961,5.228833198547363,5.574894905090332,9.820100784301758,9.019102096557617,1.6534862518310547,1.149923324584961,6.44490909576416,5.5975341796875,200.537,194.154,195.487,204.592,200.775,138.51195430755615,143.14511680603027,140.50053930282593,139.146342754364,142.03854084014893
44,44,44,44,WagersBaseline_11_SG,SG,"the logical flaw usually was clear to everyone who heard the theory, but the young students were more influenceable and had a misguided faith in their professor",-1,-1,10.231282234191895,7.538469314575195,10.54511547088623,6.151934623718262,8.68087100982666,2.4713878631591797,5.716365814208984,1.7324771881103516,6.91334342956543,1.293313980102539,10.379793167114258,8.121946334838867,10.086068153381348,6.338033676147461,8.289881706237793,3.1081600189208984,5.4370880126953125,2.534234046936035,7.0114593505859375,1.2063426971435547,10.68781852722168,7.998756408691406,10.616174697875977,5.9185943603515625,9.147970199584961,3.122687339782715,6.522285461425781,1.99468994140625,8.06290340423584,1.3695001602172852,10.267868995666504,8.904085159301758,10.342927932739258,6.398105621337891,8.06700325012207,3.5270814895629883,6.22735071182251,2.5275802612304688,6.252015113830566,1.2232351303100586,10.350765228271484,9.170753479003906,9.945229530334473,5.340644836425781,7.893115520477295,3.375105857849121,5.506925582885742,2.607954978942871,7.370805740356445,1.336709976196289,200.504,189.787,193.206,187.794,190.728,138.46555376052856,142.3736548423767,143.519184589386,142.29563331604004,143.46872186660767
45,45,45,45,WagersBaseline_11_SU,SU,"the logical flaw usually were clear to everyone who heard the theory, but the young students were more influenceable and had a misguided faith in their professor",-1,-1,10.231282234191895,7.538469314575195,10.54511547088623,9.148425102233887,8.54010009765625,2.630282402038574,5.726992607116699,1.6669883728027344,6.845415115356445,1.3096389770507812,10.379793167114258,8.121946334838867,10.086068153381348,10.23375129699707,8.32569694519043,3.383652687072754,5.968671798706055,2.656412124633789,7.048580169677734,1.2300548553466797,10.68781852722168,7.998756408691406,10.616174697875977,8.318573951721191,9.012232780456543,3.3476810455322266,6.531426429748535,2.1854848861694336,8.040075302124023,1.3436527252197266,10.267868995666504,8.904085159301758,10.342927932739258,8.55310344696045,8.161046981811523,3.555217742919922,6.27625846862793,2.539311408996582,6.20433235168457,1.2479791641235352,10.350765228271484,9.170753479003906,9.945229530334473,8.911495208740234,7.949862480163574,3.447948455810547,5.349492073059082,2.582016944885254,7.301889419555664,1.3699703216552734,200.501,190.428,191.72,192.131,191.31,141.3604335784912,147.36682224273682,146.05224800109863,144.75594234466553,147.07256603240967
