,Unnamed: 0,item,condition,sentence,target,alternative,rnng 0 correct (surprisal),rnng 1 correct (surprisal),rnng 2 correct (surprisal),rnng 3 correct (surprisal),rnng 4 correct (surprisal),(lstm 0 at word 1),(lstm 0 at word 2),(lstm 0 at word 3),(lstm 0 at word 4),(lstm 0 at word 5),(lstm 0 at word 6),(lstm 0 at word 7),(lstm 0 at word 8),(lstm 0 at word 9),(lstm 0 at word 10),lstm 0 (surprisal),(lstm 1 at word 1),(lstm 1 at word 2),(lstm 1 at word 3),(lstm 1 at word 4),(lstm 1 at word 5),(lstm 1 at word 6),(lstm 1 at word 7),(lstm 1 at word 8),(lstm 1 at word 9),(lstm 1 at word 10),lstm 1 (surprisal),(lstm 2 at word 1),(lstm 2 at word 2),(lstm 2 at word 3),(lstm 2 at word 4),(lstm 2 at word 5),(lstm 2 at word 6),(lstm 2 at word 7),(lstm 2 at word 8),(lstm 2 at word 9),(lstm 2 at word 10),lstm 2 (surprisal),(lstm 3 at word 1),(lstm 3 at word 2),(lstm 3 at word 3),(lstm 3 at word 4),(lstm 3 at word 5),(lstm 3 at word 6),(lstm 3 at word 7),(lstm 3 at word 8),(lstm 3 at word 9),(lstm 3 at word 10),lstm 3 (surprisal),(lstm 4 at word 1),(lstm 4 at word 2),(lstm 4 at word 3),(lstm 4 at word 4),(lstm 4 at word 5),(lstm 4 at word 6),(lstm 4 at word 7),(lstm 4 at word 8),(lstm 4 at word 9),(lstm 4 at word 10),lstm 4 (surprisal)
105,105,ParkerAn_13_OBLIQUE_S_U,OBLIQUE_S_U,The director who called for the assistant suddenly were intrigued by the secret report,,,115.601,115.325,113.13799999999999,120.949,118.413,10.547842025756836,4.780658721923828,5.849809646606445,1.7076959609985352,0.836308479309082,11.572867393493652,12.42485523223877,10.25474739074707,8.94241714477539,0.18731689453125,82.64588356018066,10.622934341430664,4.512255668640137,5.9475860595703125,2.5842971801757812,0.7646999359130859,10.715511322021484,11.7574462890625,9.934314727783203,8.239189147949219,0.23891639709472656,79.58939218521118,10.229957580566406,4.303844451904297,6.777183532714844,2.496400833129883,0.9313735961914062,10.821399688720703,11.608041763305664,8.157674789428711,8.71249771118164,0.4826164245605469,78.69897937774658,9.489168167114258,5.10618782043457,6.013123512268066,2.338006019592285,1.1833829879760742,11.396384239196777,11.725788116455078,8.106761932373047,10.346275329589844,0.113128662109375,80.3062891960144,10.739978790283203,5.106751441955566,6.705894470214844,2.1976442337036133,0.6632490158081055,11.001747131347656,12.128801345825195,8.288434982299805,8.776269912719727,0.15663909912109375,81.15010261535645
106,106,ParkerAn_13_CORE_S_G,CORE_S_G,The director who called  the assistant suddenly was intrigued by the secret report,,,115.19,114.675,105.102,109.56299999999999,115.803,10.547842025756836,4.780658721923828,5.849809646606445,1.5187673568725586,10.467144012451172,12.013689041137695,4.404367446899414,8.492507934570312,0.12625694274902344,0.7243566513061523,73.89644050598145,10.622934341430664,4.512255668640137,5.9475860595703125,1.4731006622314453,9.107192993164062,12.006477355957031,4.474609375,7.322810173034668,0.23526382446289062,0.7128362655639648,69.84829759597778,10.229957580566406,4.303844451904297,6.777183532714844,1.2505073547363281,10.061943054199219,10.629690170288086,4.230548858642578,8.249433517456055,0.28752899169921875,0.6035280227661133,70.53996992111206,9.489168167114258,5.10618782043457,6.013123512268066,1.5091114044189453,10.057658195495605,11.069967269897461,4.652307510375977,9.694122314453125,0.1430835723876953,0.688115119934082,72.66863918304443,10.739978790283203,5.106751441955566,6.705894470214844,1.1238527297973633,8.988886833190918,12.0869140625,5.51739501953125,8.48484992980957,0.14253997802734375,0.5824403762817383,74.15215873718262
107,107,ParkerAn_13_CORE_S_U,CORE_S_U,The director who called  the assistant suddenly were intrigued by the secret report,,,120.197,114.23299999999999,109.24,117.609,119.256,10.547842025756836,4.780658721923828,5.849809646606445,1.5187673568725586,10.467144012451172,12.013689041137695,9.462084770202637,8.433403015136719,0.10117912292480469,0.7701950073242188,78.92214822769165,10.622934341430664,4.512255668640137,5.9475860595703125,1.4731006622314453,9.107192993164062,12.006477355957031,10.195709228515625,7.6474103927612305,0.19702529907226562,0.6985406875610352,75.83893156051636,10.229957580566406,4.303844451904297,6.777183532714844,1.2505073547363281,10.061943054199219,10.629690170288086,7.458955764770508,8.049240112304688,0.3453960418701172,0.6343421936035156,73.83055448532104,9.489168167114258,5.10618782043457,6.013123512268066,1.5091114044189453,10.057658195495605,11.069967269897461,8.503887176513672,9.649816513061523,0.10757064819335938,0.697108268737793,76.32802820205688,10.739978790283203,5.106751441955566,6.705894470214844,1.1238527297973633,8.988886833190918,12.0869140625,8.624711990356445,8.68286418914795,0.15620040893554688,0.6301240921020508,77.69877481460571
108,108,ParkerAn_13_OBLIQUE_P_G,OBLIQUE_P_G,The director who called for the assistants suddenly was intrigued by the secret report,,,105.96,109.555,110.945,109.446,114.45100000000001,10.547842025756836,4.780658721923828,5.849809646606445,1.7076959609985352,0.836308479309082,12.631958961486816,11.270672798156738,7.705705642700195,8.542551040649414,0.22937965393066406,80.07861232757568,10.622934341430664,4.512255668640137,5.9475860595703125,2.5842971801757812,0.7646999359130859,11.794906616210938,12.380949020385742,6.371819019317627,7.954899787902832,0.3145580291748047,77.4041485786438,10.229957580566406,4.303844451904297,6.777183532714844,2.496400833129883,0.9313735961914062,12.079463958740234,12.643607139587402,6.561919689178467,9.476279258728027,0.33086585998535156,80.36153078079224,9.489168167114258,5.10618782043457,6.013123512268066,2.338006019592285,1.1833829879760742,12.5287504196167,12.393290519714355,4.899283409118652,10.736023902893066,0.16225242614746094,80.05465984344482,10.739978790283203,5.106751441955566,6.705894470214844,2.1976442337036133,0.6632490158081055,12.12217903137207,11.232804298400879,7.142347812652588,8.775104522705078,0.13767433166503906,80.001060962677
109,109,ParkerAn_13_OBLIQUE_P_U,OBLIQUE_P_U,The director who called for the assistants suddenly were intrigued by the secret report,,,116.0,114.649,113.06299999999999,117.301,118.296,10.547842025756836,4.780658721923828,5.849809646606445,1.7076959609985352,0.836308479309082,12.631958961486816,11.270672798156738,6.800708770751953,8.887048721313477,0.23740386962890625,79.57827568054199,10.622934341430664,4.512255668640137,5.9475860595703125,2.5842971801757812,0.7646999359130859,11.794906616210938,12.380949020385742,9.561738014221191,8.4428071975708,0.30196189880371094,81.0895323753357,10.229957580566406,4.303844451904297,6.777183532714844,2.496400833129883,0.9313735961914062,12.079463958740234,12.643607139587402,6.38720703125,9.526067733764648,0.3987617492675781,80.470534324646,9.489168167114258,5.10618782043457,6.013123512268066,2.338006019592285,1.1833829879760742,12.5287504196167,12.393290519714355,6.272457122802734,10.617833137512207,0.13262557983398438,81.18853712081909,10.739978790283203,5.106751441955566,6.705894470214844,2.1976442337036133,0.6632490158081055,12.12217903137207,11.232804298400879,6.843552589416504,8.944687843322754,0.1323528289794922,80.02618885040283
110,110,ParkerAn_13_CORE_P_G,CORE_P_G,The director who called  the assistants suddenly was intrigued by the secret report,,,110.095,112.18700000000001,112.714,109.84700000000001,115.04700000000001,10.547842025756836,4.780658721923828,5.849809646606445,1.5187673568725586,12.831535339355469,9.984216690063477,4.491840362548828,7.858097553253174,0.13353729248046875,0.6888093948364258,74.12849426269531,10.622934341430664,4.512255668640137,5.9475860595703125,1.4731006622314453,11.536712646484375,11.19601821899414,5.914746284484863,7.1304192543029785,0.2036876678466797,0.6765995025634766,72.7209644317627,10.229957580566406,4.303844451904297,6.777183532714844,1.2505073547363281,11.058809280395508,10.180110931396484,4.45074462890625,8.559942245483398,0.27641868591308594,0.5564069747924805,71.78727722167969,9.489168167114258,5.10618782043457,6.013123512268066,1.5091114044189453,12.360276222229004,11.059059143066406,4.948922157287598,9.711780548095703,0.15800094604492188,0.6860532760620117,75.83954572677612,10.739978790283203,5.106751441955566,6.705894470214844,1.1238527297973633,10.801393508911133,10.89894962310791,6.19276237487793,8.63116455078125,0.122528076171875,0.5799694061279297,75.37446355819702
111,111,ParkerAn_13_CORE_P_U,CORE_P_U,The director who called  the assistants suddenly were intrigued by the secret report,,,118.944,114.589,114.63600000000001,119.135,119.473,10.547842025756836,4.780658721923828,5.849809646606445,1.5187673568725586,12.831535339355469,9.984216690063477,7.799564838409424,8.102463722229004,0.119537353515625,0.6996250152587891,77.61063861846924,10.622934341430664,4.512255668640137,5.9475860595703125,1.4731006622314453,11.536712646484375,11.19601821899414,9.266372680664062,7.55363655090332,0.16194534301757812,0.6428318023681641,76.44277286529541,10.229957580566406,4.303844451904297,6.777183532714844,1.2505073547363281,11.058809280395508,10.180110931396484,6.275091171264648,8.528600692749023,0.2955436706542969,0.5892658233642578,73.68213510513306,9.489168167114258,5.10618782043457,6.013123512268066,1.5091114044189453,12.360276222229004,11.059059143066406,5.66606330871582,9.78525161743164,0.125335693359375,0.7128114700317383,76.61208295822144,10.739978790283203,5.106751441955566,6.705894470214844,1.1238527297973633,10.801393508911133,10.89894962310791,7.107397556304932,8.869882583618164,0.13378334045410156,0.6414127349853516,76.63916540145874
112,112,ParkerAn_14_OBLIQUE_S_G,OBLIQUE_S_G,The artist who painted by the house certainly was impressed with the stunning view,,,103.01100000000001,105.671,112.677,108.376,106.603,10.500246047973633,4.100968360900879,7.232181549072266,6.106897354125977,1.9335927963256836,6.2411346435546875,11.226140022277832,2.059990882873535,5.139117240905762,1.1038932800292969,70.67766666412354,10.048938751220703,3.930537223815918,6.465547561645508,6.018986701965332,2.1710214614868164,7.290804862976074,11.099370002746582,1.877553939819336,7.2735185623168945,1.5400924682617188,73.6973876953125,10.70485782623291,4.1861982345581055,6.881113052368164,6.306845664978027,1.7781476974487305,6.342799186706543,10.975845336914062,1.9105558395385742,7.487533092498779,1.3449077606201172,74.76648092269897,10.002381324768066,4.277875900268555,7.600335597991943,6.385359764099121,1.4858217239379883,5.6117753982543945,11.554079055786133,2.2917957305908203,7.074569225311279,1.9359607696533203,75.32780647277832,10.928914070129395,4.466104507446289,6.354826927185059,6.782228469848633,1.4927606582641602,6.324897766113281,10.835800170898438,2.0863285064697266,6.493578910827637,1.3618698120117188,70.43643188476562
113,113,ParkerAn_14_OBLIQUE_S_U,OBLIQUE_S_U,The artist who painted by the house certainly were impressed with the stunning view,,,100.98,113.603,119.425,112.49,108.538,10.500246047973633,4.100968360900879,7.232181549072266,6.106897354125977,1.9335927963256836,6.2411346435546875,11.226140022277832,6.401617050170898,4.804306983947754,1.1853675842285156,74.7028923034668,10.048938751220703,3.930537223815918,6.465547561645508,6.018986701965332,2.1710214614868164,7.290804862976074,11.099370002746582,6.823777198791504,6.278013229370117,1.4400749206542969,77.80291938781738,10.70485782623291,4.1861982345581055,6.881113052368164,6.306845664978027,1.7781476974487305,6.342799186706543,10.975845336914062,5.780245780944824,7.0274810791015625,1.5209465026855469,78.3753490447998,10.002381324768066,4.277875900268555,7.600335597991943,6.385359764099121,1.4858217239379883,5.6117753982543945,11.554079055786133,7.256319999694824,7.04991340637207,1.8752918243408203,80.25198221206665,10.928914070129395,4.466104507446289,6.354826927185059,6.782228469848633,1.4927606582641602,6.324897766113281,10.835800170898438,4.820110321044922,6.762417793273926,1.3983135223388672,73.60692596435547
114,114,ParkerAn_14_CORE_S_G,CORE_S_G,The artist who painted  the house certainly was impressed with the stunning view,,,97.3082,105.477,111.59700000000001,106.575,99.9527,10.500246047973633,4.100968360900879,7.232181549072266,1.0184745788574219,5.983277797698975,11.502304077148438,2.0460758209228516,5.980316162109375,1.181386947631836,0.7281160354614258,64.68007326126099,10.048938751220703,3.930537223815918,6.465547561645508,1.0372638702392578,5.939418792724609,11.910270690917969,1.953507423400879,6.726339340209961,1.460784912109375,0.9314022064208984,65.23341655731201,10.70485782623291,4.1861982345581055,6.881113052368164,1.2240943908691406,6.043651580810547,10.442611694335938,1.8307504653930664,7.676110744476318,1.3093128204345703,0.7063674926757812,67.0559229850769,10.002381324768066,4.277875900268555,7.600335597991943,1.0953502655029297,4.412625312805176,12.779060363769531,1.9115285873413086,7.634660720825195,1.9758434295654297,0.7011604309082031,68.71580648422241,10.928914070129395,4.466104507446289,6.354826927185059,1.1768980026245117,5.743575096130371,10.781692504882812,2.376601219177246,6.662899017333984,1.2832164764404297,0.7098369598388672,63.090309143066406
115,115,ParkerAn_14_CORE_S_U,CORE_S_U,The artist who painted  the house certainly were impressed with the stunning view,,,100.14,106.743,114.14399999999999,110.28399999999999,101.564,10.500246047973633,4.100968360900879,7.232181549072266,1.0184745788574219,5.983277797698975,11.502304077148438,6.594932556152344,5.621987342834473,1.2135639190673828,0.7133207321166992,68.84979009628296,10.048938751220703,3.930537223815918,6.465547561645508,1.0372638702392578,5.939418792724609,11.910270690917969,6.242794990539551,5.857563018798828,1.4230194091796875,0.9172563552856445,68.84459781646729,10.70485782623291,4.1861982345581055,6.881113052368164,1.2240943908691406,6.043651580810547,10.442611694335938,5.120904922485352,7.379137992858887,1.4553375244140625,0.7151384353637695,70.16847896575928,10.002381324768066,4.277875900268555,7.600335597991943,1.0953502655029297,4.412625312805176,12.779060363769531,5.966134071350098,7.457691192626953,1.9668292999267578,0.7096529006958008,72.66766405105591,10.928914070129395,4.466104507446289,6.354826927185059,1.1768980026245117,5.743575096130371,10.781692504882812,4.865050315856934,6.931199550628662,1.3098125457763672,0.7177972793579102,65.96627569198608
116,116,ParkerAn_14_OBLIQUE_P_G,OBLIQUE_P_G,The artist who painted by the houses certainly was impressed with the stunning view,,,110.219,112.521,119.37299999999999,110.897,110.435,10.500246047973633,4.100968360900879,7.232181549072266,6.106897354125977,1.9335927963256836,10.551210403442383,11.476600646972656,2.4806337356567383,5.273174285888672,1.2050056457519531,75.8608283996582,10.048938751220703,3.930537223815918,6.465547561645508,6.018986701965332,2.1710214614868164,11.088963508605957,11.661958694458008,2.1243152618408203,7.540384292602539,1.5700511932373047,78.42973613739014,10.70485782623291,4.1861982345581055,6.881113052368164,6.306845664978027,1.7781476974487305,9.990128517150879,10.906827926635742,1.9245738983154297,7.607861518859863,1.4322872161865234,78.74005126953125,10.002381324768066,4.277875900268555,7.600335597991943,6.385359764099121,1.4858217239379883,9.096929550170898,11.639466285705566,2.3702030181884766,7.841305732727051,2.0276870727539062,79.84093427658081,10.928914070129395,4.466104507446289,6.354826927185059,6.782228469848633,1.4927606582641602,9.051054954528809,10.974674224853516,2.9325456619262695,6.705544471740723,1.2303104400634766,74.33094501495361
117,117,ParkerAn_14_OBLIQUE_P_U,OBLIQUE_P_U,The artist who painted by the houses certainly were impressed with the stunning view,,,108.277,119.015,121.805,113.516,109.28,10.500246047973633,4.100968360900879,7.232181549072266,6.106897354125977,1.9335927963256836,10.551210403442383,11.476600646972656,4.91525936126709,5.022316932678223,1.2499923706054688,78.03703212738037,10.048938751220703,3.930537223815918,6.465547561645508,6.018986701965332,2.1710214614868164,11.088963508605957,11.661958694458008,5.666200637817383,6.800718784332275,1.5546817779541016,81.53023862838745,10.70485782623291,4.1861982345581055,6.881113052368164,6.306845664978027,1.7781476974487305,9.990128517150879,10.906827926635742,4.395930290222168,7.250629425048828,1.655435562133789,81.14841747283936,10.002381324768066,4.277875900268555,7.600335597991943,6.385359764099121,1.4858217239379883,9.096929550170898,11.639466285705566,6.343515396118164,7.647260665893555,2.020435333251953,83.78575849533081,10.928914070129395,4.466104507446289,6.354826927185059,6.782228469848633,1.4927606582641602,9.051054954528809,10.974674224853516,3.97772216796875,6.944301605224609,1.2984237670898438,75.80288696289062
118,118,ParkerAn_14_CORE_P_G,CORE_P_G,The artist who painted  the houses certainly was impressed with the stunning view,,,106.62799999999999,108.833,115.76,110.53,105.29299999999999,10.500246047973633,4.100968360900879,7.232181549072266,1.0184745788574219,9.75870132446289,11.958900451660156,2.4676733016967773,5.886208534240723,1.2211799621582031,0.6963043212890625,69.26558017730713,10.048938751220703,3.930537223815918,6.465547561645508,1.0372638702392578,8.964893341064453,12.480658531188965,2.3595666885375977,7.364712715148926,1.4668254852294922,0.9268217086791992,69.86857891082764,10.70485782623291,4.1861982345581055,6.881113052368164,1.2240943908691406,8.90212631225586,10.530102729797363,1.956221580505371,8.016326904296875,1.321298599243164,0.7061500549316406,70.6361255645752,10.002381324768066,4.277875900268555,7.600335597991943,1.0953502655029297,7.381450653076172,11.921039581298828,2.296649932861328,8.226282119750977,2.0094032287597656,0.6601276397705078,71.8305459022522,10.928914070129395,4.466104507446289,6.354826927185059,1.1768980026245117,8.441299438476562,11.09959888458252,2.9982738494873047,6.941004276275635,1.1878089904785156,0.6991825103759766,66.9012017250061
119,119,ParkerAn_14_CORE_P_U,CORE_P_U,The artist who painted  the houses certainly were impressed with the stunning view,,,104.085,111.15100000000001,115.274,109.709,105.042,10.500246047973633,4.100968360900879,7.232181549072266,1.0184745788574219,9.75870132446289,11.958900451660156,5.186297416687012,5.610686302185059,1.2623863220214844,0.6994419097900391,71.70131397247314,10.048938751220703,3.930537223815918,6.465547561645508,1.0372638702392578,8.964893341064453,12.480658531188965,4.7279510498046875,6.881319046020508,1.4970340728759766,0.9226865768432617,72.07231426239014,10.70485782623291,4.1861982345581055,6.881113052368164,1.2240943908691406,8.90212631225586,10.530102729797363,3.8382272720336914,7.732327461242676,1.535390853881836,0.7756719589233398,72.48633575439453,10.002381324768066,4.277875900268555,7.600335597991943,1.0953502655029297,7.381450653076172,11.921039581298828,5.101047515869141,7.966814994812012,2.07470703125,0.6762638092041016,74.58976697921753,10.928914070129395,4.466104507446289,6.354826927185059,1.1768980026245117,8.441299438476562,11.09959888458252,3.8228883743286133,7.085623741149902,1.2473945617675781,0.7155590057373047,68.07830429077148
120,120,ParkerAn_15_OBLIQUE_S_G,OBLIQUE_S_G,The director who called for the actor certainly was surprised about the exciting news,,,116.697,109.617,107.385,105.616,106.12799999999999,10.547842025756836,4.780658721923828,5.849809646606445,1.7076959609985352,0.836308479309082,7.864060878753662,14.797355651855469,4.492104530334473,8.268257141113281,4.751914024353027,81.6005539894104,10.622934341430664,4.512255668640137,5.9475860595703125,2.5842971801757812,0.7646999359130859,7.3751373291015625,15.698723793029785,3.8166446685791016,7.361084938049316,5.586852073669434,81.00166893005371,10.229957580566406,4.303844451904297,6.777183532714844,2.496400833129883,0.9313735961914062,8.23336410522461,14.585124015808105,4.017260551452637,6.985279083251953,4.2191619873046875,79.21723461151123,9.489168167114258,5.10618782043457,6.013123512268066,2.338006019592285,1.1833829879760742,8.66585922241211,14.572389602661133,3.7907304763793945,9.344253540039062,4.7572021484375,83.95464706420898,10.739978790283203,5.106751441955566,6.705894470214844,2.1976442337036133,0.6632490158081055,6.740486145019531,13.640486717224121,3.4748382568359375,6.936121940612793,4.185209274291992,76.56916236877441
121,121,ParkerAn_15_OBLIQUE_S_U,OBLIQUE_S_U,The director who called for the actor certainly were surprised about the exciting news,,,120.07600000000001,115.464,115.449,114.648,109.76299999999999,10.547842025756836,4.780658721923828,5.849809646606445,1.7076959609985352,0.836308479309082,7.864060878753662,14.797355651855469,8.357853889465332,7.682110786437988,4.589959144592285,84.51884698867798,10.622934341430664,4.512255668640137,5.9475860595703125,2.5842971801757812,0.7646999359130859,7.3751373291015625,15.698723793029785,8.69809341430664,7.079188823699951,5.672310829162598,85.5869812965393,10.229957580566406,4.303844451904297,6.777183532714844,2.496400833129883,0.9313735961914062,8.23336410522461,14.585124015808105,6.694761753082275,6.638826847076416,4.316856384277344,81.89176750183105,9.489168167114258,5.10618782043457,6.013123512268066,2.338006019592285,1.1833829879760742,8.66585922241211,14.572389602661133,7.470991134643555,8.809349060058594,4.3587646484375,86.60213661193848,10.739978790283203,5.106751441955566,6.705894470214844,2.1976442337036133,0.6632490158081055,6.740486145019531,13.640486717224121,6.371237754821777,6.829593181610107,4.094146728515625,79.24251508712769
122,122,ParkerAn_15_CORE_S_G,CORE_S_G,The director who called  the actor certainly was surprised about the exciting news,,,119.85,109.039,103.663,105.95200000000001,106.68700000000001,10.547842025756836,4.780658721923828,5.849809646606445,1.5187673568725586,6.492745399475098,12.13791275024414,4.0032196044921875,9.147128105163574,5.157872200012207,0.6885204315185547,77.33594512939453,10.622934341430664,4.512255668640137,5.9475860595703125,1.4731006622314453,5.484556198120117,13.128509521484375,3.8053321838378906,8.146424293518066,5.532794952392578,0.7077255249023438,75.04757499694824,10.229957580566406,4.303844451904297,6.777183532714844,1.2505073547363281,6.99619197845459,11.53033447265625,1.9199905395507812,8.004618644714355,4.265527725219727,0.7994756698608398,71.71059703826904,9.489168167114258,5.10618782043457,6.013123512268066,1.5091114044189453,7.56400728225708,13.178451538085938,3.048494338989258,9.08711051940918,4.450447082519531,0.6828899383544922,78.15227842330933,10.739978790283203,5.106751441955566,6.705894470214844,1.1238527297973633,5.687254905700684,13.149388313293457,2.92349910736084,7.318933963775635,4.268538475036621,0.764216423034668,73.08842611312866
123,123,ParkerAn_15_CORE_S_U,CORE_S_U,The director who called  the actor certainly were surprised about the exciting news,,,125.184,111.1,112.48299999999999,111.235,109.985,10.547842025756836,4.780658721923828,5.849809646606445,1.5187673568725586,6.492745399475098,12.13791275024414,8.419260025024414,8.422943115234375,4.605295181274414,0.6674709320068359,80.20851707458496,10.622934341430664,4.512255668640137,5.9475860595703125,1.4731006622314453,5.484556198120117,13.128509521484375,8.53523063659668,7.749611854553223,5.633008003234863,0.6557598114013672,79.38211250305176,10.229957580566406,4.303844451904297,6.777183532714844,1.2505073547363281,6.99619197845459,11.53033447265625,5.714237213134766,7.68050479888916,4.289159774780273,0.7959432601928711,75.4267692565918,9.489168167114258,5.10618782043457,6.013123512268066,1.5091114044189453,7.56400728225708,13.178451538085938,6.512905120849609,8.814650535583496,4.164989471435547,0.6719846725463867,80.98563146591187,10.739978790283203,5.106751441955566,6.705894470214844,1.1238527297973633,5.687254905700684,13.149388313293457,6.427338600158691,7.114177703857422,4.1100568771362305,0.7788810729980469,76.18194484710693
124,124,ParkerAn_15_OBLIQUE_P_G,OBLIQUE_P_G,The director who called for the actors certainly was surprised about the exciting news,,,117.90299999999999,112.413,111.236,110.17,111.54899999999999,10.547842025756836,4.780658721923828,5.849809646606445,1.7076959609985352,0.836308479309082,8.332260131835938,14.983442306518555,5.817389488220215,7.985015869140625,4.547365188598633,82.92168664932251,10.622934341430664,4.512255668640137,5.9475860595703125,2.5842971801757812,0.7646999359130859,7.531612873077393,15.322065353393555,4.451504707336426,7.995240211486816,6.108515739440918,82.01628351211548,10.229957580566406,4.303844451904297,6.777183532714844,2.496400833129883,0.9313735961914062,7.820186614990234,14.063004493713379,4.606790542602539,7.514620780944824,3.840230941772461,79.0574541091919,9.489168167114258,5.10618782043457,6.013123512268066,2.338006019592285,1.1833829879760742,9.442389488220215,14.405125617980957,3.648919105529785,9.224553108215332,4.815973281860352,83.9319257736206,10.739978790283203,5.106751441955566,6.705894470214844,2.1976442337036133,0.6632490158081055,7.032379627227783,13.972865104675293,5.4037065505981445,7.230953216552734,3.979959487915039,79.06481122970581
125,125,ParkerAn_15_OBLIQUE_P_U,OBLIQUE_P_U,The director who called for the actors certainly were surprised about the exciting news,,,118.895,112.809,115.64200000000001,112.648,111.26799999999999,10.547842025756836,4.780658721923828,5.849809646606445,1.7076959609985352,0.836308479309082,8.332260131835938,14.983442306518555,5.418403625488281,7.636795997619629,4.190227508544922,81.6642837524414,10.622934341430664,4.512255668640137,5.9475860595703125,2.5842971801757812,0.7646999359130859,7.531612873077393,15.322065353393555,5.043132781982422,7.895382404327393,6.190378189086914,82.61054706573486,10.229957580566406,4.303844451904297,6.777183532714844,2.496400833129883,0.9313735961914062,7.820186614990234,14.063004493713379,4.619253158569336,7.159237861633301,3.9454689025878906,79.03293323516846,9.489168167114258,5.10618782043457,6.013123512268066,2.338006019592285,1.1833829879760742,9.442389488220215,14.405125617980957,4.9227142333984375,8.644679069519043,4.632760047912598,84.40498161315918,10.739978790283203,5.106751441955566,6.705894470214844,2.1976442337036133,0.6632490158081055,7.032379627227783,13.972865104675293,5.098100662231445,7.286432266235352,3.841181755065918,78.62555646896362
126,126,ParkerAn_15_CORE_P_G,CORE_P_G,The director who called  the actors certainly was surprised about the exciting news,,,118.348,109.91799999999999,110.012,107.978,108.587,10.547842025756836,4.780658721923828,5.849809646606445,1.5187673568725586,7.974328994750977,12.524259567260742,3.847574234008789,8.822736740112305,5.11765193939209,0.6623287200927734,78.50952434539795,10.622934341430664,4.512255668640137,5.9475860595703125,1.4731006622314453,6.898807525634766,12.755373001098633,3.879014015197754,8.294920921325684,5.778473854064941,0.6407041549682617,76.09747505187988,10.229957580566406,4.303844451904297,6.777183532714844,1.2505073547363281,6.695728302001953,11.926168441772461,2.392706871032715,8.011420249938965,4.005908966064453,0.7419776916503906,72.23934555053711,9.489168167114258,5.10618782043457,6.013123512268066,1.5091114044189453,8.227798461914062,12.957830429077148,3.6285858154296875,9.316600799560547,4.444364547729492,0.6240005493164062,78.80391120910645,10.739978790283203,5.106751441955566,6.705894470214844,1.1238527297973633,6.0915703773498535,13.254355430603027,4.756074905395508,7.352610111236572,4.084389686584473,0.7556676864624023,75.15802001953125
127,127,ParkerAn_15_CORE_P_U,CORE_P_U,The director who called  the actors certainly were surprised about the exciting news,,,120.94200000000001,109.936,112.506,110.993,111.071,10.547842025756836,4.780658721923828,5.849809646606445,1.5187673568725586,7.974328994750977,12.524259567260742,6.2330322265625,8.243450164794922,4.485544204711914,0.6504383087158203,79.44500207901001,10.622934341430664,4.512255668640137,5.9475860595703125,1.4731006622314453,6.898807525634766,12.755373001098633,4.091348648071289,8.100083351135254,5.921993255615234,0.6128396987915039,76.28583526611328,10.229957580566406,4.303844451904297,6.777183532714844,1.2505073547363281,6.695728302001953,11.926168441772461,4.1410722732543945,7.67036771774292,4.005428314208984,0.7296648025512695,73.82993364334106,9.489168167114258,5.10618782043457,6.013123512268066,1.5091114044189453,8.227798461914062,12.957830429077148,4.772693634033203,8.876886367797852,4.273683547973633,0.6296358108520508,79.34189319610596,10.739978790283203,5.106751441955566,6.705894470214844,1.1238527297973633,6.0915703773498535,13.254355430603027,5.562056541442871,7.2649641036987305,3.9121179580688477,0.8116436004638672,75.6674485206604
128,128,ParkerAn_16_OBLIQUE_S_G,OBLIQUE_S_G,The thief who stole from the box obviously was scared of being caught red - handed,,,161.468,171.22099999999998,170.926,158.399,171.15400000000002,12.742711067199707,3.472972869873047,5.639382362365723,4.2327985763549805,0.5926475524902344,7.054468154907227,12.276473045349121,2.9830150604248047,8.46385383605957,1.7741994857788086,95.70730495452881,12.966509819030762,3.612124443054199,5.7712554931640625,4.571957588195801,0.641510009765625,7.2582688331604,12.10491943359375,2.8221702575683594,7.586570739746094,1.4001541137695312,95.16109418869019,13.28905963897705,3.545456886291504,6.067102432250977,3.859593391418457,0.5316944122314453,6.86674690246582,12.146270751953125,3.057323455810547,8.138275146484375,1.1144828796386719,96.07113933563232,12.662564277648926,3.987441062927246,5.078764915466309,4.556631088256836,0.6438064575195312,7.107701301574707,12.632356643676758,3.907367706298828,8.311981201171875,0.983154296875,96.4228105545044,11.82795524597168,3.6796226501464844,5.9248247146606445,4.483835220336914,0.5531349182128906,6.675326347351074,12.89788818359375,2.0205564498901367,8.84913444519043,1.1721773147583008,94.04669570922852
